# vtk DataFile Version 2.0
Thermally Driven Cavity
ASCII
DATASET STRUCTURED_POINTS
DIMENSIONS 18 18 10
SPACING 1.0 1.0 1.0
ORIGIN 0.0 0.0 0.0
POINT_DATA 3240 
SCALARS velocity float 
LOOKUP_TABLE default 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
 -0.69233247E-01  0.10838720E+00 -0.50642462E-01  
 -0.92893767E-01  0.70743104E-01 -0.45752556E-01  
 -0.10624738E+00  0.53865496E-01 -0.40387731E-01  
 -0.11266472E+00  0.45282412E-01 -0.35153267E-01  
 -0.11551913E+00  0.37650382E-01 -0.28514642E-01  
 -0.11558011E+00  0.31362192E-01 -0.20529163E-01  
 -0.11528189E+00  0.22957229E-01 -0.10890842E-01  
 -0.11402306E+00  0.12003725E-01  0.45634953E-03  
 -0.11430754E+00 -0.55818477E-02  0.13355069E-01  
 -0.11311586E+00 -0.27997278E-01  0.26732870E-01  
 -0.11334400E+00 -0.56943624E-01  0.38495678E-01  
 -0.10840981E+00 -0.90305009E-01  0.46668950E-01  
 -0.10209368E+00 -0.13902359E+00  0.49166849E-01  
 -0.75444769E-01 -0.19513958E+00  0.44132247E-01  
 -0.32660618E-01 -0.25172139E+00  0.28754728E-01  
 -0.35616395E-30  0.00000000E+00  0.00000000E+00  
  0.34351392E-30  0.00000000E+00  0.00000000E+00  
 -0.18946648E-01  0.24014628E+00 -0.39828581E-01  
 -0.50995868E-01  0.14336721E+00 -0.37763910E-01  
 -0.67018477E-01  0.90521421E-01 -0.33511381E-01  
 -0.75278659E-01  0.65528902E-01 -0.31001247E-01  
 -0.76566050E-01  0.52065509E-01 -0.29575004E-01  
 -0.74377149E-01  0.41117286E-01 -0.27035837E-01  
 -0.68571888E-01  0.32406439E-01 -0.23075502E-01  
 -0.62230386E-01  0.21855378E-01 -0.16709769E-01  
 -0.55237315E-01  0.93320837E-02 -0.70170763E-02  
 -0.52378437E-01 -0.10302759E-01  0.68572973E-02  
 -0.50013562E-01 -0.34786081E-01  0.20812042E-01  
 -0.52858386E-01 -0.67186150E-01  0.31485597E-01  
 -0.54125496E-01 -0.10350127E+00  0.39127173E-01  
 -0.59618287E-01 -0.15984114E+00  0.40495458E-01  
 -0.49597563E-01 -0.23073265E+00  0.34731401E-01  
 -0.23525233E-01 -0.30122575E+00  0.19376434E-01  
 -0.33196018E-30  0.00000000E+00  0.00000000E+00  
  0.29939692E-30  0.00000000E+00  0.00000000E+00  
 -0.12607148E-01  0.28135413E+00 -0.31144252E-01  
 -0.38371431E-01  0.17777956E+00 -0.27352744E-01  
 -0.51016026E-01  0.11543479E+00 -0.23619575E-01  
 -0.57438282E-01  0.85123581E-01 -0.22570963E-01  
 -0.57224669E-01  0.67781435E-01 -0.22792837E-01  
 -0.54179572E-01  0.53584431E-01 -0.21964141E-01  
 -0.47197732E-01  0.42235969E-01 -0.19647554E-01  
 -0.39766353E-01  0.29208336E-01 -0.14892708E-01  
 -0.30197027E-01  0.15018008E-01 -0.62678775E-02  
 -0.23105271E-01 -0.76657015E-02  0.65410102E-02  
 -0.14581170E-01 -0.35313952E-01  0.17758230E-01  
 -0.15445735E-01 -0.70038611E-01  0.25327236E-01  
 -0.17766023E-01 -0.10599156E+00  0.31441104E-01  
 -0.29000713E-01 -0.16469519E+00  0.31764509E-01  
 -0.30100663E-01 -0.24755042E+00  0.25735846E-01  
 -0.16777385E-01 -0.33195018E+00  0.11483683E-01  
 -0.28661719E-30  0.00000000E+00  0.00000000E+00  
  0.21414045E-30  0.00000000E+00  0.00000000E+00  
 -0.76872843E-02  0.30824176E+00 -0.23456853E-01  
 -0.27290879E-01  0.19833728E+00 -0.18456105E-01  
 -0.35742120E-01  0.12559419E+00 -0.14612042E-01  
 -0.39559274E-01  0.89693215E-01 -0.13859993E-01  
 -0.37619775E-01  0.69160009E-01 -0.14470041E-01  
 -0.34286507E-01  0.52960617E-01 -0.13698736E-01  
 -0.27850502E-01  0.40361332E-01 -0.10976760E-01  
 -0.22246468E-01  0.25888485E-01 -0.53355136E-02  
 -0.13435275E-01  0.10378995E-01  0.32568517E-02  
 -0.46155412E-02 -0.15192663E-01  0.13862371E-01  
  0.64603039E-02 -0.43564595E-01  0.18722164E-01  
  0.56326759E-02 -0.74729639E-01  0.21345218E-01  
  0.41610305E-02 -0.10657800E+00  0.24044209E-01  
 -0.76485078E-02 -0.16232766E+00  0.23017337E-01  
 -0.14971260E-01 -0.25223526E+00  0.16822760E-01  
 -0.10945423E-01 -0.34894896E+00  0.45536877E-02  
 -0.22440735E-30  0.00000000E+00  0.00000000E+00  
  0.14675047E-30  0.00000000E+00  0.00000000E+00  
 -0.41669261E-02  0.33008099E+00 -0.17309536E-01  
 -0.19371356E-01  0.21736357E+00 -0.11639229E-01  
 -0.26173943E-01  0.13750390E+00 -0.76233008E-02  
 -0.29657804E-01  0.97881320E-01 -0.63488013E-02  
 -0.28702873E-01  0.75727729E-01 -0.61206278E-02  
 -0.27405840E-01  0.58588059E-01 -0.36666385E-02  
 -0.22777771E-01  0.46095578E-01  0.11984632E-02  
 -0.18905137E-01  0.30021921E-01  0.79367775E-02  
 -0.83294026E-02  0.97878380E-02  0.15832694E-01  
  0.30790220E-02 -0.21427988E-01  0.18310287E-01  
  0.11865441E-01 -0.47409607E-01  0.17987657E-01  
  0.12185787E-01 -0.75409049E-01  0.16637595E-01  
  0.11692930E-01 -0.10417239E+00  0.16673065E-01  
  0.42926765E-02 -0.15436481E+00  0.14266381E-01  
 -0.38183809E-02 -0.24750133E+00  0.84364294E-02  
 -0.64445018E-02 -0.35428771E+00 -0.14833004E-02  
 -0.14374332E-30  0.00000000E+00  0.00000000E+00  
  0.49724647E-31  0.00000000E+00  0.00000000E+00  
 -0.10558879E-02  0.34317915E+00 -0.11765682E-01  
 -0.11981025E-01  0.22860926E+00 -0.54493298E-02  
 -0.17626848E-01  0.14215968E+00 -0.45420994E-03  
 -0.21163699E-01  0.98967309E-01  0.17124985E-02  
 -0.20664712E-01  0.75117843E-01  0.28135642E-02  
 -0.20457393E-01  0.55510310E-01  0.63179708E-02  
 -0.15269398E-01  0.39577183E-01  0.11470170E-01  
 -0.10592825E-01  0.17082151E-01  0.17101878E-01  
  0.43899205E-02 -0.83388385E-02  0.22287334E-01  
  0.12552719E-01 -0.36365812E-01  0.18242189E-01  
  0.18231328E-01 -0.55998162E-01  0.14548034E-01  
  0.17751450E-01 -0.78862607E-01  0.11039315E-01  
  0.16565016E-01 -0.10414935E+00  0.96293023E-02  
  0.11702777E-01 -0.15008659E+00  0.65354265E-02  
  0.50871597E-02 -0.23969204E+00  0.82538212E-03  
 -0.24335087E-02 -0.35265810E+00 -0.68677275E-02  
 -0.57113016E-31  0.00000000E+00  0.00000000E+00  
 -0.42771654E-31  0.00000000E+00  0.00000000E+00  
  0.23075171E-02  0.35273484E+00 -0.66995804E-02  
 -0.54049060E-02  0.23977406E+00  0.10224939E-02  
 -0.12151418E-01  0.15021371E+00  0.66175773E-02  
 -0.17015523E-01  0.10421355E+00  0.96151778E-02  
 -0.18220549E-01  0.78911522E-01  0.10990160E-01  
 -0.18668646E-01  0.56063048E-01  0.14485251E-01  
 -0.12994502E-01  0.36496945E-01  0.18198782E-01  
 -0.49376430E-02  0.85994964E-02  0.22233046E-01  
  0.10127714E-01 -0.16907812E-01  0.17185416E-01  
  0.14808737E-01 -0.39502985E-01  0.11533030E-01  
  0.19979924E-01 -0.55449485E-01  0.63812487E-02  
  0.20150386E-01 -0.75083035E-01  0.28502530E-02  
  0.20656771E-01 -0.98906764E-01  0.17060192E-02  
  0.17147866E-01 -0.14203705E+00 -0.55709060E-03  
  0.11683293E-01 -0.22856509E+00 -0.56532116E-02  
  0.96010533E-03 -0.34312389E+00 -0.11934702E-01  
  0.50126174E-31  0.00000000E+00  0.00000000E+00  
 -0.15604844E-30  0.00000000E+00  0.00000000E+00  
  0.63075054E-02  0.35445198E+00 -0.13180538E-02  
  0.34912492E-02  0.24749734E+00  0.86218698E-02  
 -0.47583455E-02  0.15448432E+00  0.14337407E-01  
 -0.12106605E-01  0.10425027E+00  0.16662355E-01  
 -0.12615119E-01  0.75476477E-01  0.16596439E-01  
 -0.12264809E-01  0.47492282E-01  0.17951147E-01  
 -0.35881134E-02  0.21652161E-01  0.18287181E-01  
  0.78040227E-02 -0.96398171E-02  0.15931555E-01  
  0.18437444E-01 -0.29892121E-01  0.79973180E-02  
  0.22242531E-01 -0.46017933E-01  0.12555904E-02  
  0.26867837E-01 -0.58523918E-01 -0.36316165E-02  
  0.28141090E-01 -0.75689064E-01 -0.61116994E-02  
  0.29118744E-01 -0.97836907E-01 -0.63847220E-02  
  0.25698397E-01 -0.13743458E+00 -0.77376797E-02  
  0.19077951E-01 -0.21733262E+00 -0.11843265E-01  
  0.40728161E-02 -0.33004581E+00 -0.17484007E-01  
  0.15302911E-30  0.00000000E+00  0.00000000E+00  
 -0.27514069E-30  0.00000000E+00  0.00000000E+00  
  0.10840502E-01  0.34918069E+00  0.47085062E-02  
  0.14672610E-01  0.25228637E+00  0.17001129E-01  
  0.71704442E-02  0.16238044E+00  0.23106487E-01  
 -0.46057409E-02  0.10657388E+00  0.24049651E-01  
 -0.60864243E-02  0.74793776E-01  0.21328057E-01  
 -0.69173547E-02  0.43707957E-01  0.18722927E-01  
  0.40575755E-02  0.15442050E-01  0.13918594E-01  
  0.12897686E-01 -0.10195321E-01  0.33616754E-02  
  0.21689655E-01 -0.25744416E-01 -0.52834312E-02  
  0.27260833E-01 -0.40242770E-01 -0.10950094E-01  
  0.33695156E-01 -0.52883214E-01 -0.13696547E-01  
  0.37029655E-01 -0.69113315E-01 -0.14497366E-01  
  0.39012370E-01 -0.89647078E-01 -0.13926418E-01  
  0.35276162E-01 -0.12553589E+00 -0.14745350E-01  
  0.27004579E-01 -0.19831580E+00 -0.18664132E-01  
  0.75992011E-02 -0.30821433E+00 -0.23635532E-01  
  0.28541314E-30  0.00000000E+00  0.00000000E+00  
 -0.41284827E-30  0.00000000E+00  0.00000000E+00  
  0.16693832E-01  0.33223011E+00  0.11624812E-01  
  0.29859416E-01  0.24762546E+00  0.25910316E-01  
  0.28597643E-01  0.16472099E+00  0.31879749E-01  
  0.17296887E-01  0.10596854E+00  0.31488242E-01  
  0.14916370E-01  0.70074211E-01  0.25358634E-01  
  0.14006611E-01  0.35408663E-01  0.17789900E-01  
  0.22515173E-01  0.78247785E-02  0.66314880E-02  
  0.29604862E-01 -0.14864620E-01 -0.62261062E-02  
  0.39148510E-01 -0.29055698E-01 -0.14873878E-01  
  0.46575970E-01 -0.42115821E-01 -0.19647853E-01  
  0.53571409E-01 -0.53501984E-01 -0.21983454E-01  
  0.56636220E-01 -0.67730338E-01 -0.22839149E-01  
  0.56904859E-01 -0.85083732E-01 -0.22654362E-01  
  0.50575359E-01 -0.11539525E+00 -0.23759551E-01  
  0.38095816E-01 -0.17776805E+00 -0.27557026E-01  
  0.12522385E-01 -0.28133739E+00 -0.31319678E-01  
  0.40009272E-30  0.00000000E+00  0.00000000E+00  
 -0.56734389E-30  0.00000000E+00  0.00000000E+00  
  0.23475255E-01  0.30153640E+00  0.19504238E-01  
  0.49446964E-01  0.23084657E+00  0.34898847E-01  
  0.59336880E-01  0.15988197E+00  0.40632794E-01  
  0.53740552E-01  0.10348109E+00  0.39225388E-01  
  0.52382873E-01  0.67221241E-01  0.31569786E-01  
  0.49459662E-01  0.34861905E-01  0.20891691E-01  
  0.51781731E-01  0.10439693E-01  0.69438952E-02  
  0.54613959E-01 -0.91791454E-02 -0.69593985E-02  
  0.61607793E-01 -0.21708067E-01 -0.16671314E-01  
  0.67961043E-01 -0.32281526E-01 -0.23055253E-01  
  0.73788441E-01 -0.41021274E-01 -0.27035798E-01  
  0.76004884E-01 -0.51996451E-01 -0.29605286E-01  
  0.74774863E-01 -0.65473674E-01 -0.31070550E-01  
  0.66607313E-01 -0.90478219E-01 -0.33636739E-01  
  0.50735413E-01 -0.14335370E+00 -0.37949457E-01  
  0.18864750E-01 -0.24013238E+00 -0.39992267E-01  
  0.55578087E-30  0.00000000E+00  0.00000000E+00  
 -0.74314141E-30  0.00000000E+00  0.00000000E+00  
  0.32654573E-01  0.25200435E+00  0.28865549E-01  
  0.75406855E-01  0.19524214E+00  0.44281704E-01  
  0.10198778E+00  0.13905788E+00  0.49306161E-01  
  0.10821032E+00  0.90285358E-01  0.46789308E-01  
  0.11305414E+00  0.56944840E-01  0.38612361E-01  
  0.11275240E+00  0.28017992E-01  0.26844193E-01  
  0.11388569E+00  0.56143153E-02  0.13453780E-01  
  0.11356307E+00 -0.11976999E-01  0.52283285E-03  
  0.11480155E+00 -0.22930194E-01 -0.10832074E-01  
  0.11509887E+00 -0.31336838E-01 -0.20485932E-01  
  0.11504370E+00 -0.37631826E-01 -0.28487951E-01  
  0.11220665E+00 -0.45271551E-01 -0.35153641E-01  
  0.10582819E+00 -0.53860797E-01 -0.40424311E-01  
  0.92545363E-01 -0.70743818E-01 -0.45841812E-01  
  0.68999807E-01 -0.10840314E+00 -0.50792650E-01  
  0.28276885E-01 -0.19089507E+00 -0.50079609E-01  
  0.66871351E-30  0.00000000E+00  0.00000000E+00  
 -0.93991006E-30  0.00000000E+00  0.00000000E+00  
  0.43624198E-01  0.17665217E+00  0.40781740E-01  
  0.10562153E+00  0.13562719E+00  0.55190365E-01  
  0.15081470E+00  0.97785106E-01  0.59351944E-01  
  0.17060266E+00  0.62918070E-01  0.55870618E-01  
  0.18264363E+00  0.37824441E-01  0.47504085E-01  
  0.18400773E+00  0.16733760E-01  0.35630103E-01  
  0.18237236E+00  0.15286156E-02  0.22673993E-01  
  0.17477248E+00 -0.90598030E-02  0.90923813E-02  
  0.16563917E+00 -0.14847169E-01 -0.53122082E-02  
  0.15440874E+00 -0.18709438E-01 -0.19456424E-01  
  0.14355647E+00 -0.20604814E-01 -0.32241067E-01  
  0.13237136E+00 -0.22467116E-01 -0.43427443E-01  
  0.12034858E+00 -0.23593438E-01 -0.52545150E-01  
  0.10585666E+00 -0.29761161E-01 -0.60558118E-01  
  0.82382848E-01 -0.52892190E-01 -0.64972679E-01  
  0.39348300E-01 -0.11890459E+00 -0.58682741E-01  
  0.82153028E-30  0.00000000E+00  0.00000000E+00  
 -0.11552923E-29  0.00000000E+00  0.00000000E+00  
  0.60706907E-01  0.69771870E-01  0.51434340E-01  
  0.13203785E+00  0.46482394E-01  0.63316199E-01  
  0.18492923E+00  0.31097780E-01  0.65159471E-01  
  0.20708577E+00  0.16996884E-01  0.58918944E-01  
  0.21680075E+00  0.74520704E-02  0.47981080E-01  
  0.21233182E+00 -0.50435072E-04  0.33850344E-01  
  0.20236976E+00 -0.42241898E-02  0.18489486E-01  
  0.18721982E+00 -0.60333381E-02  0.22184171E-02  
  0.17124195E+00 -0.66282309E-02 -0.14196677E-01  
  0.15475540E+00 -0.67411369E-02 -0.29187515E-01  
  0.14022625E+00 -0.65761109E-02 -0.41768736E-01  
  0.12737786E+00 -0.66246686E-02 -0.51865486E-01  
  0.11614907E+00 -0.63742505E-02 -0.59306844E-01  
  0.10673831E+00 -0.70898013E-02 -0.65031294E-01  
  0.92180841E-01 -0.12556677E-01 -0.66937630E-01  
  0.56862911E-01 -0.44189766E-01 -0.59607587E-01  
  0.87513059E-30  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.11552923E-29  0.00000000E+00  
  0.00000000E+00  0.11384392E-29  0.00000000E+00  
  0.00000000E+00  0.10621478E-29  0.00000000E+00  
  0.00000000E+00  0.10235681E-29  0.00000000E+00  
  0.00000000E+00  0.97408229E-30  0.00000000E+00  
  0.00000000E+00  0.95271397E-30  0.00000000E+00  
  0.00000000E+00  0.92920228E-30  0.00000000E+00  
  0.00000000E+00  0.92141523E-30  0.00000000E+00  
  0.00000000E+00  0.91018003E-30  0.00000000E+00  
  0.00000000E+00  0.90561298E-30  0.00000000E+00  
  0.00000000E+00  0.89780506E-30  0.00000000E+00  
  0.00000000E+00  0.89381804E-30  0.00000000E+00  
  0.00000000E+00  0.88678351E-30  0.00000000E+00  
  0.00000000E+00  0.88319380E-30  0.00000000E+00  
  0.00000000E+00  0.87540375E-30  0.00000000E+00  
  0.00000000E+00  0.87513059E-30  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.00000000E+00  0.61031529E-30  0.00000000E+00  
  0.00000000E+00  0.61037866E-30  0.00000000E+00  
  0.00000000E+00  0.60147071E-30  0.00000000E+00  
  0.00000000E+00  0.59819817E-30  0.00000000E+00  
  0.00000000E+00  0.59094771E-30  0.00000000E+00  
  0.00000000E+00  0.58716391E-30  0.00000000E+00  
  0.00000000E+00  0.57943483E-30  0.00000000E+00  
  0.00000000E+00  0.57548395E-30  0.00000000E+00  
  0.00000000E+00  0.56512822E-30  0.00000000E+00  
  0.00000000E+00  0.55931076E-30  0.00000000E+00  
  0.00000000E+00  0.54046434E-30  0.00000000E+00  
  0.00000000E+00  0.52717114E-30  0.00000000E+00  
  0.00000000E+00  0.48774870E-30  0.00000000E+00  
  0.00000000E+00  0.46040056E-30  0.00000000E+00  
  0.00000000E+00  0.39251498E-30  0.00000000E+00  
  0.00000000E+00  0.37711028E-30  0.00000000E+00  
  0.00000000E+00  0.00000000E+00  0.00000000E+00  
  0.61031529E-30  0.00000000E+00  0.00000000E+00  
 -0.61623564E-01  0.39646384E-01 -0.55470855E-01  
 -0.99397853E-01  0.72543755E-02 -0.62564421E-01  
 -0.11444117E+00  0.23436388E-02 -0.60197275E-01  
 -0.12377758E+00  0.21386865E-02 -0.54252955E-01  
 -0.13511092E+00  0.28660805E-02 -0.46651794E-01  
 -0.14736601E+00  0.34965066E-02 -0.36469378E-01  
 -0.16061864E+00  0.47276771E-02 -0.23992521E-01  
 -0.17510207E+00  0.60740498E-02 -0.90914192E-02  
 -0.18874777E+00  0.73256252E-02  0.74676152E-02  
 -0.20207962E+00  0.73870736E-02  0.25142022E-01  
 -0.21066880E+00  0.60185776E-02  0.43247945E-01  
 -0.21479454E+00  0.16755769E-02  0.60536862E-01  
 -0.20563186E+00 -0.52643646E-02  0.74607169E-01  
 -0.18527696E+00 -0.17075261E-01  0.83185545E-01  
 -0.13528693E+00 -0.31648994E-01  0.83314578E-01  
 -0.65053200E-01 -0.58203722E-01  0.69852169E-01  
 -0.37711028E-30  0.00000000E+00  0.00000000E+00  
  0.46765785E-30  0.00000000E+00  0.00000000E+00  
 -0.46054819E-01  0.10331324E+00 -0.59785955E-01  
 -0.96175087E-01  0.25988969E-01 -0.67542663E-01  
 -0.12367614E+00  0.27612875E-02 -0.62806860E-01  
 -0.14006623E+00  0.65493217E-03 -0.54501975E-01  
 -0.15335405E+00  0.45193436E-02 -0.44945258E-01  
 -0.16482881E+00  0.79286618E-02 -0.33162690E-01  
 -0.17525827E+00  0.11497553E-01 -0.19697305E-01  
 -0.18527925E+00  0.13269103E-01 -0.44982155E-02  
 -0.19308587E+00  0.13179331E-01  0.11631051E-01  
 -0.19957802E+00  0.87725268E-02  0.28054676E-01  
 -0.20057405E+00  0.21541592E-03  0.44089689E-01  
 -0.19671604E+00 -0.14318191E-01  0.58396931E-01  
 -0.18226997E+00 -0.33431318E-01  0.68591423E-01  
 -0.15991114E+00 -0.63129728E-01  0.72255791E-01  
 -0.11329141E+00 -0.99445679E-01  0.67429591E-01  
 -0.48682746E-01 -0.15021259E+00  0.49686748E-01  
 -0.38420158E-30  0.00000000E+00  0.00000000E+00  
  0.42708915E-30  0.00000000E+00  0.00000000E+00  
 -0.34535165E-01  0.17070973E+00 -0.52123882E-01  
 -0.83010396E-01  0.74849480E-01 -0.54166390E-01  
 -0.11066671E+00  0.36862293E-01 -0.49595983E-01  
 -0.12534326E+00  0.23654076E-01 -0.44736118E-01  
 -0.13335107E+00  0.20537965E-01 -0.39767618E-01  
 -0.13776324E+00  0.19415378E-01 -0.33103604E-01  
 -0.13957069E+00  0.20395805E-01 -0.24674628E-01  
 -0.14059509E+00  0.20147216E-01 -0.13940174E-01  
 -0.13993930E+00  0.18218558E-01 -0.78847865E-03  
 -0.13965239E+00  0.10448616E-01  0.14525087E-01  
 -0.13642151E+00 -0.23944871E-02  0.30433797E-01  
 -0.13338098E+00 -0.22511227E-01  0.44575319E-01  
 -0.12469809E+00 -0.47761348E-01  0.54007855E-01  
 -0.11379166E+00 -0.89553489E-01  0.55928680E-01  
 -0.83993873E-01 -0.14404829E+00  0.49456391E-01  
 -0.37275109E-01 -0.21735203E+00  0.31055959E-01  
 -0.37524068E-30  0.00000000E+00  0.00000000E+00  
  0.34488316E-30  0.00000000E+00  0.00000000E+00  
 -0.24007486E-01  0.21392920E+00 -0.41975878E-01  
 -0.59572990E-01  0.97320903E-01 -0.40839260E-01  
 -0.75278079E-01  0.40963819E-01 -0.37230200E-01  
 -0.83093898E-01  0.20204369E-01 -0.36026725E-01  
 -0.86479828E-01  0.14516158E-01 -0.35819038E-01  
 -0.87466447E-01  0.12503407E-01 -0.34028532E-01  
 -0.85545652E-01  0.13420480E-01 -0.30293043E-01  
 -0.82530095E-01  0.13319465E-01 -0.23526167E-01  
 -0.77520082E-01  0.12415034E-01 -0.12800501E-01  
 -0.73576254E-01  0.58500570E-02  0.27837353E-02  
 -0.68968603E-01 -0.53573167E-02  0.20329938E-01  
 -0.69303744E-01 -0.25197707E-01  0.34705472E-01  
 -0.67916355E-01 -0.51269913E-01  0.43966710E-01  
 -0.69538756E-01 -0.99315062E-01  0.44359926E-01  
 -0.56786757E-01 -0.16889035E+00  0.36623707E-01  
 -0.26875205E-01 -0.26262758E+00  0.18551031E-01  
 -0.34710249E-30  0.00000000E+00  0.00000000E+00  
  0.30273234E-30  0.00000000E+00  0.00000000E+00  
 -0.16673244E-01  0.25028866E+00 -0.33003077E-01  
 -0.44002931E-01  0.12400725E+00 -0.29567108E-01  
 -0.55029169E-01  0.58728970E-01 -0.26248756E-01  
 -0.59793774E-01  0.34329421E-01 -0.26297592E-01  
 -0.60995155E-01  0.25527397E-01 -0.27641631E-01  
 -0.60733003E-01  0.20128524E-01 -0.27849863E-01  
 -0.57271578E-01  0.17971990E-01 -0.26543906E-01  
 -0.52683902E-01  0.15515701E-01 -0.22741944E-01  
 -0.44622727E-01  0.13954750E-01 -0.15143717E-01  
 -0.36894841E-01  0.85976680E-02 -0.25800799E-02  
 -0.26368155E-01 -0.33341411E-03  0.13261261E-01  
 -0.24480425E-01 -0.19256572E-01  0.25888668E-01  
 -0.25086826E-01 -0.43564019E-01  0.34652540E-01  
 -0.34861220E-01 -0.93653797E-01  0.33904766E-01  
 -0.34934999E-01 -0.17700158E+00  0.25629404E-01  
 -0.18468990E-01 -0.29102531E+00  0.92461852E-02  
 -0.29870963E-30  0.00000000E+00  0.00000000E+00  
  0.21887392E-30  0.00000000E+00  0.00000000E+00  
 -0.11051772E-01  0.27250364E+00 -0.24877325E-01  
 -0.30202300E-01  0.13473780E+00 -0.19340861E-01  
 -0.34343078E-01  0.55112535E-01 -0.14899609E-01  
 -0.34127398E-01  0.24679055E-01 -0.14507934E-01  
 -0.32257428E-01  0.14686586E-01 -0.16231511E-01  
 -0.31327858E-01  0.93413430E-02 -0.16781817E-01  
 -0.28227238E-01  0.77908654E-02 -0.15766855E-01  
 -0.25544153E-01  0.55166643E-02 -0.12142878E-01  
 -0.18637179E-01  0.49224044E-02 -0.53612164E-02  
 -0.10651389E-01 -0.35706101E-04  0.55029918E-02  
  0.24818290E-02 -0.66701976E-02  0.14694006E-01  
  0.41783220E-02 -0.19925456E-01  0.21202011E-01  
  0.40071320E-02 -0.36280108E-01  0.26080999E-01  
 -0.92935192E-02 -0.81802306E-01  0.23574502E-01  
 -0.17393306E-01 -0.17484877E+00  0.15291539E-01  
 -0.10805122E-01 -0.30664709E+00  0.17405747E-02  
 -0.23370025E-30  0.00000000E+00  0.00000000E+00  
  0.15116281E-30  0.00000000E+00  0.00000000E+00  
 -0.71572050E-02  0.29082244E+00 -0.18704744E-01  
 -0.21098935E-01  0.14666478E+00 -0.12122072E-01  
 -0.23327121E-01  0.59564763E-01 -0.73024203E-02  
 -0.22841062E-01  0.27908193E-01 -0.61437919E-02  
 -0.22116398E-01  0.19126659E-01 -0.68342864E-02  
 -0.22738751E-01  0.14231445E-01 -0.55031967E-02  
 -0.20796109E-01  0.13187378E-01 -0.20004555E-02  
 -0.19123588E-01  0.11184866E-01  0.34798678E-02  
 -0.10735464E-01  0.93464675E-02  0.10281933E-01  
 -0.22001569E-02  0.22398069E-02  0.14295029E-01  
  0.85283441E-02 -0.35669328E-02  0.15893637E-01  
  0.10473356E-01 -0.14241329E-01  0.15889509E-01  
  0.11388627E-01 -0.26116581E-01  0.16893483E-01  
  0.37579775E-02 -0.64842054E-01  0.13649465E-01  
 -0.43850669E-02 -0.16549851E+00  0.60169749E-02  
 -0.46654022E-02 -0.31130365E+00 -0.42360364E-02  
 -0.15082623E-30  0.00000000E+00  0.00000000E+00  
  0.54653069E-31  0.00000000E+00  0.00000000E+00  
 -0.40237468E-02  0.30134851E+00 -0.13433942E-01  
 -0.12747721E-01  0.15111887E+00 -0.61054063E-02  
 -0.13498387E-01  0.53683691E-01 -0.53874172E-03  
 -0.13940650E-01  0.18467617E-01  0.14518730E-02  
 -0.13511443E-01  0.10283270E-01  0.18051889E-02  
 -0.14362274E-01  0.58751101E-02  0.47604117E-02  
 -0.10864119E-01  0.54385081E-02  0.98012125E-02  
 -0.79210282E-02  0.81832671E-03  0.14905599E-01  
  0.33150261E-02 -0.21295783E-02  0.19688688E-01  
  0.99213038E-02 -0.94361852E-02  0.17197436E-01  
  0.15894271E-01 -0.11995072E-01  0.13877158E-01  
  0.15383019E-01 -0.18163009E-01  0.10538083E-01  
  0.13708649E-01 -0.25921866E-01  0.91546632E-02  
  0.94336850E-02 -0.59933928E-01  0.57054329E-02  
  0.54913894E-02 -0.15786334E+00 -0.12048898E-02  
  0.41024496E-03 -0.30967817E+00 -0.92144294E-02  
 -0.62542828E-31  0.00000000E+00  0.00000000E+00  
 -0.37349860E-31  0.00000000E+00  0.00000000E+00  
 -0.49124287E-03  0.30973391E+00 -0.88833151E-02  
 -0.57293223E-02  0.15786671E+00 -0.82411685E-03  
 -0.98054567E-02  0.60035792E-01  0.58589436E-02  
 -0.14064163E-01  0.26015896E-01  0.91332634E-02  
 -0.15802847E-01  0.18220582E-01  0.10460037E-01  
 -0.16314747E-01  0.12052394E-01  0.13783047E-01  
 -0.10382967E-01  0.95097768E-02  0.17134677E-01  
 -0.38499596E-02  0.22462758E-02  0.19652596E-01  
  0.74501625E-02 -0.71988709E-03  0.14983801E-01  
  0.10399719E-01 -0.54087710E-02  0.98749949E-02  
  0.13914026E-01 -0.58382787E-02  0.48329095E-02  
  0.13054580E-01 -0.10248351E-01  0.18524487E-02  
  0.13516994E-01 -0.18382982E-01  0.14301461E-02  
  0.13130320E-01 -0.53656496E-01 -0.72683597E-03  
  0.12547623E-01 -0.15116340E+00 -0.64835032E-02  
  0.39512764E-02 -0.30131425E+00 -0.13784066E-01  
  0.45195898E-31  0.00000000E+00  0.00000000E+00  
 -0.14896305E-30  0.00000000E+00  0.00000000E+00  
  0.45543502E-02  0.31144683E+00 -0.39290360E-02  
  0.41302853E-02  0.16552221E+00  0.63705865E-02  
 -0.41700396E-02  0.64816179E-01  0.13811264E-01  
 -0.11742686E-01  0.26206216E-01  0.16896134E-01  
 -0.10871364E-01  0.14329430E-01  0.15819363E-01  
 -0.89474423E-02  0.36522251E-02  0.15846556E-01  
  0.16560962E-02 -0.21086059E-02  0.14268271E-01  
